enabled	resource_id	mask_pbm	source_note	ko_text	width	height	bytes_per_row	rows	data_offset	font_size	line_height	pad	threshold	bold
0	840	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-840.pbm	1bpp UI mask resource 840, 288x64, 36 bytes/row, DAT 0x25ef000	폭이 넓은 검\n롱 소드보다 약간 강하다\n알이 장비가능\n공격력 +15, 민첩성 -2	288	64	36	64	0	14	15	2	64	0
0	841	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-841.pbm	1bpp UI mask resource 841, 288x64, 36 bytes/row, DAT 0x25f0000	한 손과 양 손으로 모두 사용할 수 있는 검\n공격력이 높다\n알이 장비가능\n공격력 +20, 민첩성 -4	288	64	36	64	0	14	15	2	64	0
0	842	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-842.pbm	1bpp UI mask resource 842, 288x64, 36 bytes/row, DAT 0x25f1000	대형 검으로 예리한 칼날에 공격력도 좋다\n알이 장비가능\n공격력 +26, 민첩성 -5	288	64	36	64	0	14	15	2	64	0
0	843	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-843.pbm	1bpp UI mask resource 843, 288x64, 36 bytes/row, DAT 0x25f2000	파도모양의 칼날을 지닌 대형 검\n상대방을 이중, 삼중으로 찢어버리는\n매우 흉악한 검 알이 장비가능 \n공격력 +28, 민첩성 -5	288	64	36	64	0	14	15	2	64	0
0	844	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-844.pbm	1bpp UI mask resource 844, 288x64, 36 bytes/row, DAT 0x25f3000	아주 큰 검\n굉장히 무거워 민첩도는 떨어지지만\n위력은 절대적 알이 장비가능\n공격력 +32, 민첩성 -6	288	64	36	64	0	14	15	2	64	0
0	845	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-845.pbm	1bpp UI mask resource 845, 288x64, 36 bytes/row, DAT 0x25f4000	얼음마법이 걸려있는 검\n검신에 시원한 기운이 돌아 상쾌한 느낌\n불 속성의 마물에 효과가 좋다 알이 장비가능\n공격력 +38, 민첩성 -4, 물속성 +15	288	64	36	64	0	14	15	2	64	0
0	846	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-846.pbm	1bpp UI mask resource 846, 288x64, 36 bytes/row, DAT 0x25f5000	화염마법이 걸려있는 검\n검신이 매우 뜨거워 잡을 때 조심해야 한다\n물 속성의 마물에 효과가 좋다 알이 장비가능\n공격력 +42, 민첩성 -4, 불속성 +15	288	64	36	64	0	14	15	2	64	0
0	847	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-847.pbm	1bpp UI mask resource 847, 288x64, 36 bytes/row, DAT 0x25f6000	바람마법이 걸려있는 검\n검신에 닿으면 따끔하기 때문에 주의\n흙 속성의 마물에 효과가 좋다 알이 장비가능\n공격력 +46, 민첩성 -5, 바람속성 +15	288	64	36	64	0	14	15	2	64	0
0	848	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-848.pbm	1bpp UI mask resource 848, 288x64, 36 bytes/row, DAT 0x25f7000	신을 쓰러뜨리기 위해 만들어진 검\n최강의 공격력을 가지고 있다\n알이 장비가능 \n공격력 +50, 민첩성 -5, 바람속성 +15	288	64	36	64	0	14	15	2	64	0
0	849	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-849.pbm	1bpp UI mask resource 849, 288x64, 36 bytes/row, DAT 0x25f8000	팔뚝에 감는 밴드\n심리적인 안정감 정도만 줄 수 있다\n사라가 장비가능\n공격력 +3	288	64	36	64	0	14	15	2	64	0
0	850	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-850.pbm	1bpp UI mask resource 850, 288x64, 36 bytes/row, DAT 0x25f9000	펀치의 공격력을 높이는 너클\n이것으로 맞으면 좀 아프다\n사라가 장비가능\n공격력 +6	288	64	36	64	0	14	15	2	64	0
0	851	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-851.pbm	1bpp UI mask resource 851, 288x64, 36 bytes/row, DAT 0x25fa000	철제 갈고리손톱\n호랑이의 발톱이라 불리며\n이것으로 할퀴면 좀 아프다\n사라가 장비가능 공격력 +9	288	64	36	64	0	14	15	2	64	0
0	852	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-852.pbm	1bpp UI mask resource 852, 288x64, 36 bytes/row, DAT 0x25fb000	너클의 강화판\n이것으로 맞으면 꽤 아프다\n사라가 장비가능\n공격력 +12	288	64	36	64	0	14	15	2	64	0
0	853	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-853.pbm	1bpp UI mask resource 853, 288x64, 36 bytes/row, DAT 0x25fc000	은제 갈고리손톱\n은빛늑대의 어금니라 불리며\n이것으로 할퀴면 꽤 아프다\n사라가 장비가능 공격력 +15, 빛속성 +5	288	64	36	64	0	14	15	2	64	0
0	854	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-854.pbm	1bpp UI mask resource 854, 288x64, 36 bytes/row, DAT 0x25fd000	금제 갈고리손톱\n용의 발톱이라 불리며\n이것으로 할퀴면 엄청나게 아프다\n사라가 장비가능 공격력 +20	288	64	36	64	0	14	15	2	64	0
0	855	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-855.pbm	1bpp UI mask resource 855, 288x64, 36 bytes/row, DAT 0x25fe000	착용자에게 무술가의 이상 명경지수의\n마음을 주어 잠재능력을 끌어올려준다\n사라가 장비가능 공격력 +25, 방어력 +5\n마항력 +5, 민첩성 +5, 빛속성 +10	288	64	36	64	0	14	15	2	64	0
0	856	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-856.pbm	1bpp UI mask resource 856, 288x64, 36 bytes/row, DAT 0x25ff000	대지의 마력을 지닌 글러브\n이걸로 맞으면 상당히 아프다\n사라가 장비가능\n공격력 +30, 방어력 +10, 땅속성 +15	288	64	36	64	0	14	15	2	64	0
0	857	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-857.pbm	1bpp UI mask resource 857, 288x64, 36 bytes/row, DAT 0x2600000	바람의 마력을 지닌 글러브\n맞으면 온 몸이 저리고 아프다\n사라가 장비가능\n공격력 +34, 방어력 +10	288	64	36	64	0	14	15	2	64	0
0	858	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-858.pbm	1bpp UI mask resource 858, 288x64, 36 bytes/row, DAT 0x2601000	어둠의 마인이 만들어 냈다는 장갑\n맞으면 너무 아파 비명조차 지를 수 없다\n사라가 장비가능 공격력 +40, 방어력 +10\n마항력 +10, 암속성 +20	288	64	36	64	0	14	15	2	64	0
0	859	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-859.pbm	1bpp UI mask resource 859, 288x64, 36 bytes/row, DAT 0x2602000	마법을 조금 익힌 사람이\n가지고 다니는 지팡이\n카린이 장비가능\n공격력 +4, 지력 +8	288	64	36	64	0	14	15	2	64	0
0	860	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-860.pbm	1bpp UI mask resource 860, 288x64, 36 bytes/row, DAT 0x2603000	어느정도 마법을 쓸 수 있는 사람이\n가지고 다니는 지팡이\n카린이 장비가능\n공격력 +8, 지력 +16	288	64	36	64	0	14	15	2	64	0
0	861	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-861.pbm	1bpp UI mask resource 861, 288x64, 36 bytes/row, DAT 0x2604000	화염술사가 좋아하는 지팡이\n카린이 장비가능\n공격력 +12, 지력 +20, 불속성 +5	288	64	36	64	0	14	15	2	64	0
0	862	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-862.pbm	1bpp UI mask resource 862, 288x64, 36 bytes/row, DAT 0x2605000	연금술사가 좋아하는 지팡이\n카린이 장비가능\n공격력 +14, 지력 +24	288	64	36	64	0	14	15	2	64	0
0	863	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-863.pbm	1bpp UI mask resource 863, 288x64, 36 bytes/row, DAT 0x2606000	숙련된 화염술사가 좋아하는 지팡이\n카린만을 위해 만들어진 것 같다\n카린이 장비가능\n공격력 +16, 지력 +28	288	64	36	64	0	14	15	2	64	0
0	864	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-864.pbm	1bpp UI mask resource 864, 288x64, 36 bytes/row, DAT 0x2607000	위대한 현자가 가지고 다니는 지팡이\n카린이 장비가능\n공격력 +18, 지력 +32	288	64	36	64	0	14	15	2	64	0
0	865	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-865.pbm	1bpp UI mask resource 865, 288x64, 36 bytes/row, DAT 0x2608000	화염의 마력을 간직한 지팡이\n카린이 장비가능\n공격력 +20, 지력 +36, 불속성 +5	288	64	36	64	0	14	15	2	64	0
0	866	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-866.pbm	1bpp UI mask resource 866, 288x64, 36 bytes/row, DAT 0x2609000	고대의 대마법사가 만든 지팡이\n화염의 마력을 간직하고 있다\n카린이 장비가능\n공격력 +30, 지력 +40, 불속성 +10	288	64	36	64	0	14	15	2	64	0
0	867	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-867.pbm	1bpp UI mask resource 867, 288x64, 36 bytes/row, DAT 0x260a000	쇠사슬로 만들어진 채찍\n손이 장비가능\n공격력 +35	288	64	36	64	0	14	15	2	64	0
0	868	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-868.pbm	1bpp UI mask resource 868, 288x64, 36 bytes/row, DAT 0x260b000	대장간에서 일할 때 쓰는 도구\n전투에는 그다지 맞지 않는다\n존이 장비가능\n공격력 +10	288	64	36	64	0	14	15	2	64	0
0	869	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-869.pbm	1bpp UI mask resource 869, 288x64, 36 bytes/row, DAT 0x260c000	집단전투용의 엄청나게 긴 창\n개인이 사용하기엔 적당하지 않다\n래디쉬가 장비가능\n공격력 +5	288	64	36	64	0	14	15	2	64	0
0	870	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-870.pbm	1bpp UI mask resource 870, 288x64, 36 bytes/row, DAT 0x260d000	창 끝에 단순한 창날이 달려있는 가벼운 창\n위력은 좀 부족하다\n래디쉬가 장비가능\n공격력 +8	288	64	36	64	0	14	15	2	64	0
0	871	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-871.pbm	1bpp UI mask resource 871, 288x64, 36 bytes/row, DAT 0x260e000	옛날부터 사용되고 있는 삼지창\n긴 손잡이 끝에 창 모양의 칼날이\n세 개 달려있다 래디쉬가 장비가능\n공격력 +13, 민첩성 -2	288	64	36	64	0	14	15	2	64	0
0	872	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-872.pbm	1bpp UI mask resource 872, 288x64, 36 bytes/row, DAT 0x260f000	전투용으로 사용하는 거대한 포크\n세 개의 창날이 달려있는 창의 일종\n래디쉬가 장비가능\n공격력 +18, 민첩성 -4	288	64	36	64	0	14	15	2	64	0
0	873	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-873.pbm	1bpp UI mask resource 873, 288x64, 36 bytes/row, DAT 0x2610000	긴 손잡이 끝에 뾰족한 날이 달려있는 창\n래디쉬가 장비가능\n공격력 +23, 민첩성 -5	288	64	36	64	0	14	15	2	64	0
0	874	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-874.pbm	1bpp UI mask resource 874, 288x64, 36 bytes/row, DAT 0x2611000	실전용으로 사용되는 두꺼운 창\n래디쉬가 장비가능\n공격력 +29, 민첩성 -5	288	64	36	64	0	14	15	2	64	0
0	875	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-875.pbm	1bpp UI mask resource 875, 288x64, 36 bytes/row, DAT 0x2612000	도끼와 장창을 접목시킨 무기\n주변의 적에게 휘둘러 쓸어버리는\n형태의 공격을 한다 래디쉬가 장비\n공격력 +35, 민첩성 -2	288	64	36	64	0	14	15	2	64	0
0	876	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-876.pbm	1bpp UI mask resource 876, 288x64, 36 bytes/row, DAT 0x2613000	바다의 신 트리톤의 영력이 깃들어있는 창\n래디쉬가 장비가능\n공격력 +40, 민첩성 -2, 물속성 +15\n	288	64	36	64	0	14	15	2	64	0
0	877	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-877.pbm	1bpp UI mask resource 877, 288x64, 36 bytes/row, DAT 0x2614000	여신 발키리의 영력이 깃들어 있는 창\n래디쉬가 장비가능\n공격력 +45, 지력 +10, 민첩성 -5\n불속성 +15, 바람속성 +5	288	64	36	64	0	14	15	2	64	0
0	878	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-878.pbm	1bpp UI mask resource 878, 288x64, 36 bytes/row, DAT 0x2615000	오딘이 사용했다고 알려진 위대한 창\n래디쉬가 장비가능\n공격력 +51, 지력 +15, 민첩성 -5\n바람속성 +10, 빛속성 +10	288	64	36	64	0	14	15	2	64	0
0	879	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-879.pbm	1bpp UI mask resource 879, 288x64, 36 bytes/row, DAT 0x2616000	외출용 장갑\n희고 아주 가볍다\n앨리스가 장비가능\n공격력 +2, 지력 +4	288	64	36	64	0	14	15	2	64	0
0	880	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-880.pbm	1bpp UI mask resource 880, 288x64, 36 bytes/row, DAT 0x2617000	엄지손가락만 나눠진 두 갈래 장갑\n앨리스가 장비가능\n공격력 +5, 방어력 +2, 지력 +9	288	64	36	64	0	14	15	2	64	0
0	881	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-881.pbm	1bpp UI mask resource 881, 288x64, 36 bytes/row, DAT 0x2618000	손목까지 오는 장갑\n깃털이 채워져 있기 때문에 매우 튼튼하다\n앨리스가 장비가능\n공격력 +8, 방어력 +4, 지력 +20	288	64	36	64	0	14	15	2	64	0
0	882	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-882.pbm	1bpp UI mask resource 882, 288x64, 36 bytes/row, DAT 0x2619000	만찬회장에서 사용하는 긴 장갑\n앨리스가 장비가능\n공격력 +12, 방어력 +6, 지력 +30	288	64	36	64	0	14	15	2	64	0
0	883	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-883.pbm	1bpp UI mask resource 883, 288x64, 36 bytes/row, DAT 0x261a000	최고급 실크로 만든 팔뚝까지 오는 장갑\n레이스까지 달려있다 앨리스가 장비가능\n공격력 +18, 방어력 +8, 지력 +40\n마항력 +10	288	64	36	64	0	14	15	2	64	0
0	884	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-884.pbm	1bpp UI mask resource 884, 288x64, 36 bytes/row, DAT 0x261b000	왕후, 귀족이 사용하는 특별 주문품\n앨리스가 장비가능\n공격력 +25, 방어력 +10	288	64	36	64	0	14	15	2	64	0
0	885	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-885.pbm	1bpp UI mask resource 885, 288x64, 36 bytes/row, DAT 0x261c000	미스릴을 실로 만들어 짠 장갑\n앨리스가 장비가능\n공격력 +36, 방어력 +12, 지력 +60\n마항력 +20	288	64	36	64	0	14	15	2	64	0
0	886	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-886.pbm	1bpp UI mask resource 886, 288x64, 36 bytes/row, DAT 0x261d000	깃털을 옷감에 집어넣은 코트\n발수성이 좋다\n손이 장비가능\n방어력 +15, 지력 +20, 물속성 +5	288	64	36	64	0	14	15	2	64	0
0	887	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-887.pbm	1bpp UI mask resource 887, 288x64, 36 bytes/row, DAT 0x261e000	마법에 대한 저항이 증폭된 반지\n알, 손이 장비가능\n방어력 +10, 마항력 +10	288	64	36	64	0	14	15	2	64	0
0	888	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-888.pbm	1bpp UI mask resource 888, 288x64, 36 bytes/row, DAT 0x261f000	청동으로 만든 갑옷\n방어력은 그럭저럭\n존이 장비가능\n방어력 +10	288	64	36	64	0	14	15	2	64	0
0	889	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-889.pbm	1bpp UI mask resource 889, 288x64, 36 bytes/row, DAT 0x2620000	나무로 만든 어린이용 장난감\n지팡이가 짧기 때문에 공격에 부적합하다\n루루가 장비가능\n공격력 +2, 지력 +3	288	64	36	64	0	14	15	2	64	0
0	890	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-890.pbm	1bpp UI mask resource 890, 288x64, 36 bytes/row, DAT 0x2621000	아주 멋진 막대기\n위력은 기대하지 않는 것이 좋다\n루루가 장비가능\n공격력 +5, 지력 +5\n	288	64	36	64	0	14	15	2	64	0
0	891	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-891.pbm	1bpp UI mask resource 891, 288x64, 36 bytes/row, DAT 0x2622000	빙글빙글 눈이 돌 것 같은\n모양이 그려진 지팡이\n루루가 장비가능\n공격력 +9, 지력 +9	288	64	36	64	0	14	15	2	64	0
0	892	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-892.pbm	1bpp UI mask resource 892, 288x64, 36 bytes/row, DAT 0x2623000	귀여운 요정의 그림이 그려진 지팡이\n루루가 장비가능\n공격력 +13, 바람속성 +10	288	64	36	64	0	14	15	2	64	0
0	893	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-893.pbm	1bpp UI mask resource 893, 288x64, 36 bytes/row, DAT 0x2624000	상대가 말을 못하게 만드는 호신용 지팡이\n루루가 장비가능\n공격력 +17, 지력 +17	288	64	36	64	0	14	15	2	64	0
0	894	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-894.pbm	1bpp UI mask resource 894, 288x64, 36 bytes/row, DAT 0x2625000	검은 빛이 감도는 강철로 만든 지팡이\n이것으로 맞으면 상당히 아프다\n루루가 장비가능\n공격력 +21, 지력 +21, 암속성 +5	288	64	36	64	0	14	15	2	64	0
0	895	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-895.pbm	1bpp UI mask resource 895, 288x64, 36 bytes/row, DAT 0x2626000	현란한 보라색과 녹색이 감도는 지팡이\n루루가 장비가능\n공격력 +25, 지력 +25, 땅속성 +5\n암속성 +5	288	64	36	64	0	14	15	2	64	0
0	896	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-896.pbm	1bpp UI mask resource 896, 288x64, 36 bytes/row, DAT 0x2627000	여러 사람이나 물건을\n친구로 만들 수 있는 지팡이\n루루가 장비가능\n공격력 +30, 지력 +30	288	64	36	64	0	14	15	2	64	0
0	897	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-897.pbm	1bpp UI mask resource 897, 288x64, 36 bytes/row, DAT 0x2628000	투명한 수정으로 만든 지팡이\n하늘을 나는 꿈을 실현시켜 준다\n루루가 장비가능 공격력 +35, \n지력 +35, 바람속성 +5 FLY!!	288	64	36	64	0	14	15	2	64	0
0	898	F:\\workspace-server\\create-retro-game-kr-patch-main\\tmp\\SLPS-01903\\ui-mask-workflow\\item_830_1008-masks\\ui-mask-898.pbm	1bpp UI mask resource 898, 288x64, 36 bytes/row, DAT 0x2629000	다이아몬드가 박혀있는 굉장한 지팡이\n예쁘기도 하지만 공격력도 굉장하다\n루루가 장비가능 공격력 +42, \n지력 +42, 마항력 +5, 땅속성 +10	288	64	36	64	0	14	15	2	64	0
